,gasprice,height,heightl1,difficulty,diffl1,gaslimit,limitl1,gasused,gasusedl1,timestamp,timestampl1,gaspricel1,gaspricel2,avegasprice,maxgasprice,avel1,avel2,timespan1,timespan2,confirmtime
6831,4,4839522,4839521,1.89737E+15,1.89645E+15,8000029,7996144,7997534,7981154,1514835993,1514835987,4,1,16.020325,91,22.051211,33.122523,6,24,58.02012446
6832,4,4839523,4839522,1.89737E+15,1.89737E+15,8000029,8000029,7980218,7997534,1514836003,1514835993,4,4,25.834511,100,16.020325,22.051211,10,16,44.31883901
6833,1,4839524,4839523,1.89737E+15,1.89737E+15,8003907,8000029,8002778,7980218,1514836025,1514836003,4,4,30.781541,70,25.834511,16.020325,22,32,53.97844561
6834,4,4839525,4839524,1.8983E+15,1.89737E+15,7996107,8003907,5247026,8002778,1514836030,1514836025,1,4,19.820899,100,30.781541,25.834511,5,27,50.93810156
6835,4,4839526,4839525,1.89923E+15,1.8983E+15,8000029,7996107,1352156,5247026,1514836033,1514836030,4,1,27.148788,90,19.820899,30.781541,3,8,47.72506561
6836,4,4839527,4839526,1.8983E+15,1.89923E+15,8000029,8000029,7983184,1352156,1514836053,1514836033,4,4,24.36668,100,27.148788,19.820899,20,23,43.48999264
6837,20,4839528,4839527,1.8983E+15,1.8983E+15,8003912,8000029,8003275,7983184,1514836063,1514836053,4,4,31.582826,70,24.36668,27.148788,10,30,45.6012888
6838,20,4839529,4839528,1.89645E+15,1.8983E+15,7996107,8003912,7982508,8003275,1514836096,1514836063,20,4,23.833721,130,31.582826,24.36668,33,43,40.95679343
6839,1,4839530,4839529,1.89737E+15,1.89645E+15,7988337,7996107,7981413,7982508,1514836103,1514836096,20,20,22.015588,90,23.833721,31.582826,7,40,54.0171714
6840,1,4839531,4839530,1.8983E+15,1.89737E+15,7996107,7988337,7975963,7981413,1514836106,1514836103,1,20,17.653392,140,22.015588,23.833721,3,10,47.67959805
6841,0.5,4839532,4839531,1.89737E+15,1.8983E+15,8000029,7996107,7999063,7975963,1514836138,1514836106,1,1,24.002444,100,17.653392,22.015588,32,35,47.08355974
6842,20,4839533,4839532,1.8983E+15,1.89737E+15,8003935,8000029,7991336,7999063,1514836143,1514836138,0.5,1,34.323322,68,24.002444,17.653392,5,37,48.66206751
6843,4,4839534,4839533,1.8983E+15,1.8983E+15,8007826,8003935,7988096,7991336,1514836153,1514836143,20,0.5,24.698895,70,34.323322,24.002444,10,15,52.71600947
6844,4,4839535,4839534,1.89737E+15,1.8983E+15,8000029,8007826,7911738,7988096,1514836182,1514836153,4,20,24.753008,140,24.698895,34.323322,29,39,52.44885145
6845,4,4839536,4839535,1.89922E+15,1.89737E+15,8000029,8000029,4565670,7911738,1514836186,1514836182,4,4,14.519512,55,24.753008,24.698895,4,33,56.85730959
6846,4,4839537,4839536,1.89922E+15,1.89922E+15,7992222,8000029,7897194,4565670,1514836197,1514836186,4,4,28.413245,100,14.519512,24.753008,11,15,56.58443724
6847,4,4839538,4839537,1.90015E+15,1.89922E+15,7999992,7992222,2775597,7897194,1514836202,1514836197,4,4,26.291071,130,28.413245,14.519512,5,16,58.14560943
6848,1,4839539,4839538,1.90015E+15,1.90015E+15,8000000,7999992,7988836,2775597,1514836214,1514836202,4,4,21.966462,100,26.291071,28.413245,12,17,58.85520879
6849,4,4839540,4839539,1.90108E+15,1.90015E+15,8000029,8000000,2645366,7988836,1514836217,1514836214,1,4,18.4,68,21.966462,26.291071,3,15,40.63339295
6850,4,4839541,4839540,1.90293E+15,1.90108E+15,8000029,8000029,5859207,2645366,1514836225,1514836217,4,1,26.89071,100,18.4,21.966462,8,11,58.71244536
6851,1,4839542,4839541,1.90386E+15,1.90293E+15,8000800,8000029,7996318,5859207,1514836228,1514836225,4,4,22.030678,70,26.89071,18.4,3,11,46.11194442
6852,12,4839543,4839542,1.90293E+15,1.90386E+15,8004701,8000800,8002714,7996318,1514836250,1514836228,1,4,32.241713,100,22.030678,26.89071,22,25,48.52444531
6853,1,4839544,4839543,1.90386E+15,1.90293E+15,8008607,8004701,7999076,8002714,1514836252,1514836250,12,1,10.841013,30,32.241713,22.030678,2,24,48.52637361
6854,1,4839545,4839544,1.90479E+15,1.90386E+15,8012505,8008607,8012497,7999076,1514836255,1514836252,1,12,14.30303,55,10.841013,32.241713,3,5,57.48918714
6855,4,4839546,4839545,1.90665E+15,1.90479E+15,8004691,8012505,2586178,8012497,1514836261,1514836255,1,1,22.058519,130,14.30303,10.841013,6,9,53.24785032
6856,4,4839547,4839546,1.90758E+15,1.90665E+15,8000029,8004691,4389377,2586178,1514836267,1514836261,4,1,20.253125,100,22.058519,14.30303,6,12,41.71808091
6857,4,4839548,4839547,1.90758E+15,1.90758E+15,8000029,8000029,4981086,4389377,1514836277,1514836267,4,4,28.564286,80,20.253125,22.058519,10,16,42.02291669
6858,4,4839549,4839548,1.90665E+15,1.90758E+15,7992222,8000029,7908741,4981086,1514836297,1514836277,4,4,23.419045,100,28.564286,20.253125,20,30,56.68606572
6859,4,4839550,4839549,1.90665E+15,1.90665E+15,7999992,7992222,2950280,7908741,1514836306,1514836297,4,4,22.196721,60,23.419045,28.564286,9,29,56.37388417
6860,4,4839551,4839550,1.90758E+15,1.90665E+15,7992185,7999992,4884894,2950280,1514836310,1514836306,4,4,24.271186,55,22.196721,23.419045,4,13,46.40643657
6861,1,4839552,4839551,1.90852E+15,1.90758E+15,7991537,7992185,7983878,4884894,1514836325,1514836310,4,4,23.211257,120,24.271186,22.196721,15,19,44.2856234
6862,1,4839553,4839552,1.90945E+15,1.90852E+15,7999340,7991537,7998690,7983878,1514836329,1514836325,1,4,23.795686,130,23.211257,24.271186,4,19,57.05567472
6863,4,4839554,4839553,1.91038E+15,1.90945E+15,8000029,7999340,1173183,7998690,1514836333,1514836329,1,1,23.064545,60,23.795686,23.211257,4,8,52.80305524
6864,0.5,4839555,4839554,1.91131E+15,1.91038E+15,8000029,8000029,7994615,1173183,1514836340,1514836333,4,1,16.777315,100,23.064545,23.795686,7,11,57.42979871
6865,1,4839556,4839555,1.91225E+15,1.91131E+15,8003928,8000029,7992518,7994615,1514836348,1514836340,0.5,4,24.612449,91,16.777315,23.064545,8,15,47.89712395
6866,4,4839557,4839556,1.91225E+15,1.91225E+15,8000029,8003928,7987398,7992518,1514836373,1514836348,1,0.5,25.124739,140,24.612449,16.777315,25,33,41.62126402
6867,20,4839558,4839557,1.91225E+15,1.91225E+15,8003918,8000029,7988826,7987398,1514836389,1514836373,4,1,36.498198,100,25.124739,24.612449,16,41,57.70102889
6868,4,4839559,4839558,1.91318E+15,1.91225E+15,8000029,8003918,7983567,7988826,1514836395,1514836389,20,4,17.9448,51,36.498198,25.124739,6,22,42.75594502
6869,20,4839560,4839559,1.91318E+15,1.91318E+15,8003912,8000029,7983826,7983567,1514836409,1514836395,4,20,24.654866,100,17.9448,36.498198,14,20,48.21099863
6870,1,4839561,4839560,1.91318E+15,1.91318E+15,8000029,8003912,7997529,7983826,1514836419,1514836409,20,4,11.267295,100,24.654866,17.9448,10,24,48.03625541
6871,4,4839562,4839561,1.91411E+15,1.91318E+15,8000029,8000029,7999936,7997529,1514836426,1514836419,1,20,19.886294,60,11.267295,24.654866,7,17,42.11364091
6872,0.5,4839563,4839562,1.91411E+15,1.91411E+15,7992222,8000029,7976116,7999936,1514836449,1514836426,4,1,23.112754,100,19.886294,11.267295,23,30,47.33950206
6873,1,4839564,4839563,1.91505E+15,1.91411E+15,8000000,7992222,7981117,7976116,1514836454,1514836449,0.5,4,33.331161,68,23.112754,19.886294,5,28,52.41597451
6874,4,4839565,4839564,1.91318E+15,1.91505E+15,7992222,8000000,7986772,7981117,1514836482,1514836454,1,0.5,94650234.94,23000000000,33.331161,23.112754,28,33,59.73602123
6875,4,4839566,4839565,1.91318E+15,1.91318E+15,7984452,7992222,7949405,7986772,1514836494,1514836482,4,1,26.248869,91,94650234.94,33.331161,12,40,43.6287985
6876,20,4839567,4839566,1.90757E+15,1.91318E+15,7976682,7984452,7969885,7949405,1514836565,1514836494,4,4,30.58355,100,26.248869,94650234.94,71,83,45.52073571
6877,49,4839568,4839567,1.90664E+15,1.90757E+15,7984470,7976682,7977829,7969885,1514836587,1514836565,20,4,56.570446,100,30.58355,26.248869,22,93,49.64532103
6878,1,4839569,4839568,1.90664E+15,1.90664E+15,7992259,7984470,7972662,7977829,1514836598,1514836587,49,20,23.622222,91,56.570446,30.58355,11,33,48.05537025
6879,20,4839570,4839569,1.90757E+15,1.90664E+15,7984489,7992259,7974723,7972662,1514836606,1514836598,1,49,23.411406,100,23.622222,56.570446,8,19,58.6469244
6880,4,4839571,4839570,1.9085E+15,1.90757E+15,7992259,7984489,7930819,7974723,1514836611,1514836606,20,1,19.644847,100,23.411406,23.622222,5,13,59.7601686
6881,4,4839572,4839571,1.90944E+15,1.9085E+15,8000029,7992259,7983364,7930819,1514836627,1514836611,4,20,20.196364,130,19.644847,23.411406,16,21,43.36751976
6882,38.72,4839573,4839572,1.9085E+15,1.90944E+15,8003912,8000029,7995696,7983364,1514836647,1514836627,4,4,53.483853,140,20.196364,19.644847,20,36,59.01008283
6883,20,4839574,4839573,1.9085E+15,1.9085E+15,7996107,8003912,7990141,7995696,1514836661,1514836647,38.72,4,23.736803,91,53.483853,20.196364,14,34,58.74086514
6884,1,4839575,4839574,1.90944E+15,1.9085E+15,7988337,7996107,7975511,7990141,1514836664,1514836661,20,38.72,15.259503,51,23.736803,53.483853,3,17,53.74834544
6885,4,4839576,4839575,1.90944E+15,1.90944E+15,7996107,7988337,7993458,7975511,1514836680,1514836664,1,20,25.626383,140,15.259503,23.736803,16,19,47.76388105
6886,40,4839577,4839576,1.91037E+15,1.90944E+15,8000029,7996107,7730783,7993458,1514836688,1514836680,4,1,49.635659,140,25.626383,15.259503,8,24,43.90182134
6887,15,4839578,4839577,1.9113E+15,1.91037E+15,7992222,8000029,7002657,7730783,1514836690,1514836688,40,4,22.47459,104,49.635659,25.626383,2,10,59.13399943
6888,4,4839579,4839578,1.91317E+15,1.9113E+15,7984452,7992222,7005462,7002657,1514836698,1514836690,15,40,20.526826,100,22.47459,49.635659,8,10,55.23220905
6889,1,4839580,4839579,1.91317E+15,1.91317E+15,7976682,7984452,7957561,7005462,1514836719,1514836698,4,15,23.222835,104,20.526826,22.47459,21,29,41.63988832
6890,20,4839581,4839580,1.91036E+15,1.91317E+15,7984452,7976682,7982087,7957561,1514836772,1514836719,1,4,26.65035,100,23.222835,20.526826,53,74,59.05551475
6891,18,4839582,4839581,1.9113E+15,1.91036E+15,7992222,7984452,7988300,7982087,1514836779,1514836772,20,1,22.773696,91,26.65035,23.222835,7,60,41.08817085
6892,8,4839583,4839582,1.9113E+15,1.9113E+15,7996120,7992222,7980327,7988300,1514836788,1514836779,18,20,35.50298,104,22.773696,26.65035,9,16,56.51061628
6893,0.1,4839584,4839583,1.91223E+15,1.9113E+15,7988337,7996120,7966618,7980327,1514836796,1514836788,8,18,150326812.3,23000000000,35.50298,22.773696,8,17,44.89006017
6894,4,4839585,4839584,1.91223E+15,1.91223E+15,7980567,7988337,7963684,7966618,1514836806,1514836796,0.1,8,23.614086,104,150326812.3,35.50298,10,18,45.02977235
6895,4,4839586,4839585,1.91316E+15,1.91223E+15,7988337,7980567,6610298,7963684,1514836811,1514836806,4,0.1,24.990224,91,23.614086,150326812.3,5,15,49.69264211
6896,4,4839587,4839586,1.9141E+15,1.91316E+15,7996107,7988337,3890055,6610298,1514836816,1514836811,4,4,29.306386,104,24.990224,23.614086,5,10,58.09019718
6897,20,4839588,4839587,1.91223E+15,1.9141E+15,8000000,7996107,7994699,3890055,1514836851,1514836816,4,4,35.454078,100,29.306386,24.990224,35,40,43.13640823
6898,4,4839589,4839588,1.91316E+15,1.91223E+15,8000029,8000000,7201338,7994699,1514836855,1514836851,20,4,19.373989,104,35.454078,29.306386,4,39,55.05229312
6899,4,4839590,4839589,1.9141E+15,1.91316E+15,7992222,8000029,6204440,7201338,1514836867,1514836855,4,20,25.088623,91,19.373989,35.454078,12,16,48.67641307
6900,1,4839591,4839590,1.91503E+15,1.9141E+15,8000000,7992222,7990300,6204440,1514836870,1514836867,4,4,17.347759,81.1,25.088623,19.373989,3,15,57.63945153
6901,4,4839592,4839591,1.91597E+15,1.91503E+15,8000029,8000000,1265628,7990300,1514836871,1514836870,1,4,21.410256,55,17.347759,25.088623,1,4,48.38146534
6902,4.1,4839593,4839592,1.91784E+15,1.91597E+15,8000029,8000029,3398971,1265628,1514836874,1514836871,4,1,17.5175,55,21.410256,17.347759,3,4,48.28640336
6903,4,4839594,4839593,1.9169E+15,1.91784E+15,8000029,8000029,7758668,3398971,1514836895,1514836874,4.1,4,25.258783,104,17.5175,21.410256,21,24,47.72259347
6904,1,4839595,4839594,1.91784E+15,1.9169E+15,8003583,8000029,7987427,7758668,1514836902,1514836895,4,4.1,26.365,91,25.258783,17.5175,7,28,40.36469566
6905,1,4839596,4839595,1.9169E+15,1.91784E+15,8000029,8003583,7668292,7987427,1514836921,1514836902,1,4,24.318972,100,26.365,25.258783,19,26,44.08021058
6906,0.5,4839597,4839596,1.91784E+15,1.9169E+15,7992222,8000029,7976717,7668292,1514836924,1514836921,1,1,18.305974,91,24.318972,26.365,3,22,42.00911426
6907,1,4839598,4839597,1.91784E+15,1.91784E+15,7999992,7992222,6614059,7976717,1514836934,1514836924,0.5,1,16.362626,91,18.305974,24.318972,10,13,47.43358181
6908,1,4839599,4839598,1.9169E+15,1.91784E+15,8000029,7999992,7994264,6614059,1514836958,1514836934,1,0.5,23.153469,100,16.362626,18.305974,24,34,45.20340944
6909,4,4839600,4839599,1.9169E+15,1.9169E+15,8000029,8000029,7998774,7994264,1514836975,1514836958,1,1,28.613142,91,23.153469,16.362626,17,41,43.0070147
6910,1,4839601,4839600,1.91784E+15,1.9169E+15,8000029,8000029,7983202,7998774,1514836983,1514836975,4,1,19.59042,140,28.613142,23.153469,8,25,41.99063892
6911,4,4839602,4839601,1.91877E+15,1.91784E+15,7992222,8000029,7947914,7983202,1514836988,1514836983,1,4,28.181571,55,19.59042,28.613142,5,13,41.14257108
6912,0.5,4839603,4839602,1.91971E+15,1.91877E+15,7984452,7992222,7982941,7947914,1514837000,1514836988,4,1,21.927914,80,28.181571,19.59042,12,17,55.36369448
6913,4,4839604,4839603,1.91971E+15,1.91971E+15,7992222,7984452,7905157,7982941,1514837010,1514837000,0.5,4,29.246,100,21.927914,28.181571,10,22,50.98147371
6914,1,4839605,4839604,1.92065E+15,1.91971E+15,8000000,7992222,7989356,7905157,1514837026,1514837010,4,0.5,23.053908,91,29.246,21.927914,16,26,52.69984048
6915,1,4839606,4839605,1.92065E+15,1.92065E+15,8003892,8000000,7990501,7989356,1514837042,1514837026,1,4,25.114905,140,23.053908,29.246,16,32,50.96072201
6916,0.1,4839607,4839606,1.92065E+15,1.92065E+15,7996107,8003892,7986207,7990501,1514837052,1514837042,1,1,321678338.7,23000000000,25.114905,23.053908,10,26,49.68252318
6917,4,4839608,4839607,1.92065E+15,1.92065E+15,8000029,7996107,7752867,7986207,1514837063,1514837052,0.1,1,25.46586,80,321678338.7,25.114905,11,21,56.0414912
6918,0.1,4839609,4839608,1.92252E+15,1.92065E+15,8000029,8000029,7994403,7752867,1514837066,1514837063,4,0.1,17.862222,70,25.46586,321678338.7,3,14,47.73833931
6919,0.1,4839610,4839609,1.92065E+15,1.92252E+15,7992222,8000029,7981207,7994403,1514837094,1514837066,0.1,4,21.980657,100,17.862222,25.46586,28,31,49.66931588
6920,12,4839611,4839610,1.92065E+15,1.92065E+15,7984452,7992222,7981107,7981207,1514837107,1514837094,0.1,0.1,28.164031,80,21.980657,17.862222,13,41,46.37877451
6921,4,4839612,4839611,1.92158E+15,1.92065E+15,7976682,7984452,7799165,7981107,1514837112,1514837107,12,0.1,19.266016,55,28.164031,21.980657,5,18,58.02969646
6922,4,4839613,4839612,1.92252E+15,1.92158E+15,7968912,7976682,5395412,7799165,1514837118,1514837112,4,12,26.007561,100,19.266016,28.164031,6,11,55.79387123
6923,1,4839614,4839613,1.92158E+15,1.92252E+15,7976682,7968912,7976256,5395412,1514837139,1514837118,4,4,22.513227,100,26.007561,19.266016,21,27,46.09729069
6924,1,4839615,4839614,1.92252E+15,1.92158E+15,7984470,7976682,7979539,7976256,1514837142,1514837139,1,4,38.991978,91,22.513227,26.007561,3,24,51.07891981
6925,4,4839616,4839615,1.9244E+15,1.92252E+15,7992259,7984470,3888636,7979539,1514837150,1514837142,1,1,27.630899,100,38.991978,22.513227,8,11,58.38750418
6926,1,4839617,4839616,1.92252E+15,1.9244E+15,8000029,7992259,7988330,3888636,1514837185,1514837150,4,1,22.708669,140,27.630899,38.991978,35,43,53.88737815
6927,4,4839618,4839617,1.92158E+15,1.92252E+15,7992222,8000029,7986360,7988330,1514837203,1514837185,1,4,22.961576,91,22.708669,27.630899,18,53,40.85807359
6928,4,4839619,4839618,1.92158E+15,1.92158E+15,7999992,7992222,6083833,7986360,1514837213,1514837203,4,1,29.316404,91,22.961576,22.708669,10,28,47.47589432
6929,20,4839620,4839619,1.91689E+15,1.92158E+15,8000029,7999992,7980856,6083833,1514837278,1514837213,4,4,26.363235,140,29.316404,22.961576,65,75,47.07975602
6930,8,4839621,4839620,1.91783E+15,1.91689E+15,8000029,8000029,7979643,7980856,1514837285,1514837278,20,4,21.220326,100,26.363235,29.316404,7,72,49.31251055
6931,8,4839622,4839621,1.91783E+15,1.91783E+15,7992222,8000029,7981408,7979643,1514837300,1514837285,8,20,23.018667,100,21.220326,26.363235,15,22,48.54995467
6932,4,4839623,4839622,1.91876E+15,1.91783E+15,7999992,7992222,7956809,7981408,1514837303,1514837300,8,8,19.678363,91,23.018667,21.220326,3,18,56.13174866
6933,0.1,4839624,4839623,1.9197E+15,1.91876E+15,7992185,7999992,3659360,7956809,1514837307,1514837303,4,8,23.718039,91,19.678363,23.018667,4,7,44.19345367
6934,4,4839625,4839624,1.92064E+15,1.9197E+15,7984415,7992185,7923583,3659360,1514837315,1514837307,0.1,4,29.224253,104,23.718039,19.678363,8,12,54.12894045
6935,0.2,4839626,4839625,1.92157E+15,1.92064E+15,7976645,7984415,7966144,7923583,1514837320,1514837315,4,0.1,12.5225,104,29.224253,23.718039,5,13,52.61468606
6936,0.1,4839627,4839626,1.92157E+15,1.92157E+15,7968875,7976645,7902716,7966144,1514837336,1514837320,0.2,4,132596706.6,23000000000,12.5225,29.224253,16,21,47.79068376
6937,1,4839628,4839627,1.92157E+15,1.92157E+15,7976656,7968875,7970473,7902716,1514837346,1514837336,0.1,0.2,37.81354,104,132596706.6,12.5225,10,26,45.99866898
6938,0.2,4839629,4839628,1.92157E+15,1.92157E+15,7968875,7976656,7968752,7970473,1514837365,1514837346,1,0.1,100877208.5,23000000000,37.81354,132596706.6,19,29,59.76448319
6939,20,4839630,4839629,1.9197E+15,1.92157E+15,7972766,7968875,7964566,7968752,1514837393,1514837365,0.2,1,36.912697,120,100877208.5,37.81354,28,47,58.02356985
6940,4,4839631,4839630,1.92063E+15,1.9197E+15,7980530,7972766,5642589,7964566,1514837396,1514837393,20,0.2,16.965785,84.56,36.912697,100877208.5,3,31,43.86176247
6941,1,4839632,4839631,1.92157E+15,1.92063E+15,7988300,7980530,2606600,5642589,1514837402,1514837396,4,20,18.674483,100,16.965785,36.912697,6,9,54.25228139
6942,0.1,4839633,4839632,1.92251E+15,1.92157E+15,7996070,7988300,7963711,2606600,1514837407,1514837402,1,4,20.394715,100,18.674483,16.965785,5,11,58.15961966
6943,4,4839634,4839633,1.92157E+15,1.92251E+15,7999928,7996070,7984713,7963711,1514837426,1514837407,0.1,1,25.618565,91,20.394715,18.674483,19,24,59.40833938
6944,2,4839635,4839634,1.9197E+15,1.92157E+15,7992148,7999928,7978674,7984713,1514837462,1514837426,4,0.1,24.522024,104,25.618565,20.394715,36,55,47.39532949
6945,0.48,4839636,4839635,1.92063E+15,1.9197E+15,7999918,7992148,7860976,7978674,1514837466,1514837462,2,4,14.5525,51,24.522024,25.618565,4,40,58.67694089
6946,1,4839637,4839636,1.92157E+15,1.92063E+15,8003622,7999918,7985342,7860976,1514837469,1514837466,0.48,2,31.128951,100,14.5525,24.522024,3,7,42.22142936
6947,1,4839638,4839637,1.92157E+15,1.92157E+15,8000029,8003622,7999822,7985342,1514837483,1514837469,1,0.48,14.209345,100,31.128951,14.5525,14,17,56.01152894
6948,13.47,4839639,4839638,1.92157E+15,1.92157E+15,7992222,8000029,3690124,7999822,1514837493,1514837483,1,1,37.206639,100,14.209345,31.128951,10,24,53.5469203
6949,4,4839640,4839639,1.92157E+15,1.92157E+15,7999992,7992222,7544112,3690124,1514837508,1514837493,13.47,1,26.987063,140,37.206639,14.209345,15,25,40.70238517
6950,1,4839641,4839640,1.92345E+15,1.92157E+15,8003231,7999992,8002335,7544112,1514837516,1514837508,4,13.47,20.319551,90,26.987063,37.206639,8,23,59.76640167
6951,4,4839642,4839641,1.92345E+15,1.92345E+15,8000029,8003231,2288662,8002335,1514837525,1514837516,1,4,27.773333,100,20.319551,26.987063,9,17,41.80151526
6952,1,4839643,4839642,1.92439E+15,1.92345E+15,7992222,8000029,7964522,2288662,1514837530,1514837525,4,1,20.124844,70,27.773333,20.319551,5,14,58.86459474
6953,1,4839644,4839643,1.92439E+15,1.92439E+15,8000000,7992222,7993063,7964522,1514837541,1514837530,1,4,20.604576,100,20.124844,27.773333,11,16,43.75748625
6954,1,4839645,4839644,1.92533E+15,1.92439E+15,8003897,8000000,7994920,7993063,1514837545,1514837541,1,1,23.595286,70,20.604576,20.124844,4,15,44.12692195
6955,4,4839646,4839645,1.92439E+15,1.92533E+15,8000029,8003897,7993953,7994920,1514837569,1514837545,1,1,24.946918,200,23.595286,20.604576,24,28,43.69930377
6956,1,4839647,4839646,1.92439E+15,1.92439E+15,8000029,8000029,7982248,7993953,1514837581,1514837569,4,1,18.985797,90,24.946918,23.595286,12,36,41.55096652
