,gasprice,height,difficulty,gaslimit,gasused,timestamp,gaspricel1,gaspricel2,avegasprice,avel1,avel2,timespan1,timespan2
7439,10,4840130,1.98137E+15,8011499,7941187,1514844342,10,1,25.33201786,21.94177215,20.70838431,14,22
7440,10,4840131,1.98234E+15,8003692,2891702,1514844354,10,10,29.59800824,25.33201786,21.94177215,12,26
7441,1,4840132,1.98331E+15,8000112,7986344,1514844368,10,10,27.39773696,29.59800824,25.33201786,14,26
7442,0.1,4840133,1.98427E+15,7992333,7959766,1514844375,1,10,20.98168135,27.39773696,29.59800824,7,21
7443,1,4840134,1.98427E+15,8000000,7861431,1514844386,0.1,1,25.83592496,20.98168135,27.39773696,11,18
7444,1,4840135,1.98524E+15,8003704,7989346,1514844392,1,0.1,20.92419868,25.83592496,20.98168135,6,17
7445,10,4840136,1.98524E+15,8000029,7968440,1514844411,1,1,22.9371054,20.92419868,25.83592496,19,25
7446,1,4840137,1.98524E+15,8003890,7986067,1514844420,10,1,21.82226071,22.9371054,20.92419868,9,28
7447,0.1,4840138,1.98524E+15,7996107,7978989,1514844432,1,10,19.52097458,21.82226071,22.9371054,12,21
7448,10,4840139,1.9833E+15,8000029,7947492,1514844460,0.1,1,25.94469924,19.52097458,21.82226071,28,40
7449,10,4840140,1.9833E+15,8000029,7963197,1514844470,10,0.1,25.37196276,25.94469924,19.52097458,10,38
7450,1,4840141,1.98427E+15,8003882,7793331,1514844478,10,10,198275885.8,25.37196276,25.94469924,8,18
7451,20,4840142,1.98524E+15,8000029,3639518,1514844483,1,10,25.22183943,198275885.8,25.37196276,5,13
7452,10,4840143,1.98427E+15,8000029,7999973,1514844506,20,1,23.13195622,25.22183943,198275885.8,23,28
7453,10,4840144,1.9833E+15,8000029,7979871,1514844530,10,20,22.21067971,23.13195622,25.22183943,24,47
7454,10,4840145,1.9833E+15,7992222,7810620,1514844540,10,10,26.4012766,22.21067971,23.13195622,10,34
7455,10,4840146,1.98233E+15,7984452,6422834,1514844560,10,10,28.02212684,26.4012766,22.21067971,20,30
7456,10,4840147,1.98233E+15,7992222,6784159,1514844576,10,10,29.36238672,28.02212684,26.4012766,16,36
7457,1,4840148,1.98137E+15,8000000,7958853,1514844596,10,10,26.35127273,29.36238672,28.02212684,20,36
7458,10,4840149,1.98233E+15,7992222,5310960,1514844604,1,10,26.8712963,26.35127273,29.36238672,8,28
7459,0.1,4840150,1.98233E+15,8000000,7984547,1514844617,10,1,22.33702224,26.8712963,26.35127273,13,21
7460,10,4840151,1.9833E+15,7992222,3706108,1514844622,0.1,10,25.57464914,22.33702224,26.8712963,5,18
7461,0.1,4840152,1.98427E+15,7999992,7989527,1514844627,10,0.1,18.02099557,25.57464914,22.33702224,5,10
7462,0.1,4840153,1.9833E+15,8000029,7990418,1514844648,0.1,10,25.46973513,18.02099557,25.57464914,21,26
7463,1,4840154,1.9833E+15,8003922,7960551,1514844663,0.1,0.1,35.64922067,25.46973513,18.02099557,15,36
7464,10,4840155,1.9833E+15,8000029,3666050,1514844675,1,0.1,5.028571429,35.64922067,25.46973513,12,27
7465,1,4840156,1.9833E+15,8000000,7993420,1514844685,10,1,30.86848856,5.028571429,35.64922067,10,22
7466,1,4840157,1.98427E+15,8003898,7961649,1514844692,1,10,24.15074254,30.86848856,5.028571429,7,17
7467,100,4840159,1.98524E+15,7992222,4408645,1514844709,1,1,37.00150944,24.15074254,30.86848856,17,24
7468,10,4840160,1.98427E+15,7999992,7979029,1514844728,100,1,22.68473966,37.00150944,24.15074254,19,36
7469,1,4840161,1.98427E+15,8003869,7988255,1514844746,10,100,27.70234959,22.68473966,37.00150944,18,37
7470,1,4840162,1.98427E+15,8000029,7981294,1514844763,1,10,16.32415845,27.70234959,22.68473966,17,35
7471,10,4840163,1.98427E+15,8000029,7986080,1514844775,1,1,26.12423496,16.32415845,27.70234959,12,29
7472,10,4840164,1.98524E+15,7992222,6853184,1514844785,10,1,25.77287382,26.12423496,16.32415845,10,22
7473,10,4840165,1.98621E+15,7999992,1536113,1514844789,10,10,23.20799105,25.77287382,26.12423496,4,14
7474,1,4840166,1.98815E+15,8000000,7961318,1514844793,10,10,21.22478299,23.20799105,25.77287382,4,8
7475,1,4840167,1.98912E+15,8003851,7971559,1514844801,1,10,22.9357484,21.22478299,23.20799105,8,12
7476,1,4840168,1.98912E+15,8007713,7960916,1514844815,1,1,25.25122079,22.9357484,21.22478299,14,22
7477,1,4840169,1.99009E+15,8000029,4399394,1514844823,1,1,24.19929331,25.25122079,22.9357484,8,22
7478,1,4840170,1.99106E+15,8000000,7958362,1514844827,1,1,17.90710616,24.19929331,25.25122079,4,12
7479,0.1,4840171,1.99301E+15,7992222,7838568,1514844830,1,1,22.30884683,17.90710616,24.19929331,3,7
7480,10,4840172,1.99203E+15,8000000,7952398,1514844853,0.1,1,27.77584956,22.30884683,17.90710616,23,26
7481,0.1,4840173,1.993E+15,8000029,7951058,1514844857,10,0.1,15.07635279,27.77584956,22.30884683,4,27
7482,1,4840174,1.99398E+15,8003865,7993506,1514844863,0.1,10,26.8041848,15.07635279,27.77584956,6,10
7483,10,4840175,1.99593E+15,7996070,4142187,1514844866,1,0.1,37.42417304,26.8041848,15.07635279,3,9
7484,10,4840176,1.99495E+15,8000029,7319060,1514844893,10,1,27.35211248,37.42417304,26.8041848,27,30
7485,15,4840177,1.99592E+15,8000029,1456667,1514844895,10,10,491.1280682,27.35211248,37.42417304,2,29
7486,1,4840178,1.99592E+15,8000029,7966473,1514844905,15,10,43.99009898,491.1280682,27.35211248,10,12
7487,1,4840179,1.99398E+15,8000029,7995804,1514844935,1,15,22.21086793,43.99009898,491.1280682,30,40
7488,10,4840180,1.99398E+15,8000029,7903289,1514844948,1,1,25.52739725,22.21086793,43.99009898,13,43
7489,20,4840181,1.99398E+15,8000029,4373316,1514844960,10,1,30.98958331,25.52739725,22.21086793,12,25
7490,10.08,4840182,1.99495E+15,8000029,2135255,1514844965,20,10,25.17128205,30.98958331,25.52739725,5,17
7491,10,4840183,1.99592E+15,7992222,4112470,1514844970,10.08,20,25.99242894,25.17128205,30.98958331,5,10
7492,10,4840184,1.9969E+15,7999992,5008860,1514844977,10,10.08,23.17114551,25.99242894,25.17128205,7,12
7493,1,4840185,1.99592E+15,8000000,7979698,1514845000,10,10,29.98038911,23.17114551,25.99242894,23,30
7494,1,4840186,1.99495E+15,8000029,7139835,1514845020,1,10,19.85231302,29.98038911,23.17114551,20,43
7495,1,4840187,1.99495E+15,7992222,7976500,1514845032,1,1,23.09116896,19.85231302,29.98038911,12,32
7496,1,4840188,1.99592E+15,7999992,4740681,1514845037,1,1,33.19512195,23.09116896,19.85231302,5,17
7497,1,4840189,1.99397E+15,8000029,7994647,1514845065,1,1,23.15529544,33.19512195,23.09116896,28,33
7498,20,4840190,1.99495E+15,8003928,7998024,1514845077,1,1,28.67166667,23.15529544,33.19512195,12,40
7499,1,4840191,1.99592E+15,8007828,7967046,1514845086,20,1,20.5768997,28.67166667,23.15529544,9,21
7500,1,4840192,1.9969E+15,8000029,5966970,1514845090,1,20,10.46340521,20.5768997,28.67166667,4,13
7501,10,4840193,1.9969E+15,7992222,7985349,1514845116,1,1,25.47441698,10.46340521,20.5768997,26,30
7502,100,4840194,1.99202E+15,7996116,7982438,1514845173,10,1,38.46733631,25.47441698,10.46340521,57,83
7503,10,4840195,1.99299E+15,7988337,7956446,1514845179,100,10,18.75679239,38.46733631,25.47441698,6,63
7504,1,4840196,1.99299E+15,7996137,7954119,1514845192,10,100,25.13387324,18.75679239,38.46733631,13,19
7505,11,4840197,1.99397E+15,7988337,3759313,1514845195,1,10,28.60303034,25.13387324,18.75679239,3,16
7506,1,4840198,1.99397E+15,7996107,7986676,1514845221,11,1,19.76411315,28.60303034,25.13387324,26,29
7507,1,4840199,1.99299E+15,8000029,7993492,1514845252,1,11,26.52514348,19.76411315,28.60303034,31,57
7508,10,4840200,1.99105E+15,7992222,7983562,1514845285,1,1,24.04636251,26.52514348,19.76411315,33,64
7509,10.08,4840201,1.99105E+15,7984452,7965499,1514845298,10,1,27.97376205,24.04636251,26.52514348,13,46
7510,1,4840202,1.99202E+15,7976682,7966107,1514845306,10.08,10,16.05525403,27.97376205,24.04636251,8,21
7511,10,4840203,1.99007E+15,7984452,7972333,1514845340,1,10.08,26.95401047,16.05525403,27.97376205,34,42
7512,10,4840204,1.99007E+15,7992248,7982019,1514845351,10,1,38.4662184,26.95401047,16.05525403,11,45
7513,1,4840205,1.99007E+15,8000029,7288340,1514845364,10,10,21.25344821,38.4662184,26.95401047,13,24
7514,10.08,4840206,1.99104E+15,8000029,3891095,1514845371,1,10,24.58321754,21.25344821,38.4662184,7,20
7515,0.1,4840207,1.99202E+15,8000029,7998613,1514845385,10.08,1,136904782.1,24.58321754,21.25344821,14,21
7516,1,4840208,1.99202E+15,7992222,7980317,1514845394,0.1,10.08,21.85495501,136904782.1,24.58321754,9,23
7517,10,4840209,1.99007E+15,7984452,7974208,1514845427,1,0.1,23.86310798,21.85495501,136904782.1,33,42
7518,10,4840210,1.99007E+15,7992222,7977482,1514845440,10,1,24.68098615,23.86310798,21.85495501,13,46
7519,10,4840211,1.99104E+15,7984452,7283831,1514845446,10,10,37.10574967,24.68098615,23.86310798,6,19
7520,100,4840212,1.99202E+15,7992222,489699,1514845450,10,10,51.602,37.10574967,24.68098615,4,10
7521,1,4840213,1.99299E+15,7985136,7964166,1514845454,100,10,16.55062973,51.602,37.10574967,4,8
7522,22,4840214,1.99299E+15,7989006,242958,1514845465,1,100,47.66666667,16.55062973,51.602,11,15
7523,1,4840215,1.99299E+15,7996773,7977037,1514845476,22,1,21.4894079,47.66666667,16.55062973,11,22
7524,1,4840216,1.9891E+15,8000029,7989217,1514845523,1,22,21.69183555,21.4894079,47.66666667,47,58
7525,1,4840217,1.9891E+15,8000029,7709153,1514845532,1,1,18.46666136,21.69183555,21.4894079,9,56
7526,1,4840218,1.9891E+15,8000029,7980495,1514845555,1,1,32.40039004,18.46666136,21.69183555,23,32
7527,20,4840219,1.99007E+15,8003908,2950366,1514845560,1,1,37.55519339,32.40039004,18.46666136,5,28
7528,1,4840220,1.99007E+15,8000414,7962982,1514845573,20,1,33.24802924,37.55519339,32.40039004,13,18
7529,10,4840221,1.9891E+15,8000029,7396262,1514845594,1,20,40.88562339,33.24802924,37.55519339,21,34
7530,1,4840222,1.9891E+15,7992222,7977412,1514845612,10,1,21.33771113,40.88562339,33.24802924,18,39
7531,10,4840223,1.98812E+15,7999992,7985164,1514845635,1,10,26.85999095,21.33771113,40.88562339,23,41
7532,1,4840224,1.98909E+15,8000029,7980299,1514845644,10,1,22.33042192,26.85999095,21.33771113,9,32
7533,20,4840225,1.99007E+15,8003907,8001078,1514845647,1,10,47.65909091,22.33042192,26.85999095,3,12
7534,10,4840226,1.99104E+15,7996107,7541850,1514845651,20,1,23.64450775,47.65909091,22.33042192,4,7
7535,1,4840227,1.99201E+15,8000029,7640958,1514845662,10,20,14.25350134,23.64450775,47.65909091,11,15
7536,100,4840228,1.98812E+15,7992222,7972856,1514845709,1,10,29.53230873,14.25350134,23.64450775,47,58
7537,10,4840229,1.99006E+15,7999992,7996822,1514845714,100,1,21.27552481,29.53230873,14.25350134,5,52
7538,10,4840230,1.99006E+15,8000029,7535003,1514845728,10,100,24.59130123,21.27552481,29.53230873,14,19
7539,100,4840231,1.98909E+15,8003255,7984860,1514845747,10,10,52.41609521,24.59130123,21.27552481,19,33
7540,10,4840232,1.98715E+15,8000029,7996878,1514845776,100,10,24.93308989,52.41609521,24.59130123,29,48
7541,1,4840233,1.98715E+15,7992222,7989356,1514845791,10,100,19.24332153,24.93308989,52.41609521,15,44
7542,100,4840234,1.98618E+15,8000000,7991838,1514845812,1,10,34.76271388,19.24332153,24.93308989,21,36
7543,1,4840235,1.98618E+15,8000029,7988766,1514845824,100,1,17.15986269,34.76271388,19.24332153,12,33
7544,1,4840236,1.98715E+15,8003920,7987462,1514845829,1,100,25.44343305,17.15986269,34.76271388,5,17
7545,10,4840237,1.98812E+15,7996107,4003424,1514845832,1,1,37.07394401,25.44343305,17.15986269,3,8
7546,1,4840238,1.98812E+15,8000000,7988691,1514845848,10,1,30.14742788,37.07394401,25.44343305,16,19
7547,0.01,4840239,1.98812E+15,8000029,7968591,1514845861,1,10,21.44219198,30.14742788,37.07394401,13,29
7548,1,4840240,1.98715E+15,8003890,7992691,1514845886,0.01,1,33.00726496,21.44219198,30.14742788,25,38
7549,1,4840241,1.98812E+15,8007783,7989768,1514845900,1,0.01,27.16761435,33.00726496,21.44219198,14,39
7550,1,4840242,1.98715E+15,8000029,7979632,1514845929,1,1,28.71102296,27.16761435,33.00726496,29,43
7551,10,4840243,1.98715E+15,7992222,7965726,1514845939,1,1,27.46072436,28.71102296,27.16761435,10,39
7552,0.1,4840244,1.98715E+15,7984452,7967153,1514845955,10,1,23.0738254,27.46072436,28.71102296,16,26
7553,1,4840245,1.98812E+15,7992222,7978335,1514845969,0.1,10,17.28838506,23.0738254,27.46072436,14,30
7554,1,4840246,1.98909E+15,8000000,7977789,1514845974,1,0.1,34.31317779,17.28838506,23.0738254,5,19
7555,10,4840247,1.98909E+15,8000029,6015680,1514845985,1,1,27.33202076,34.31317779,17.28838506,11,16
7556,10,4840248,1.98714E+15,8000029,7995137,1514846013,10,1,23.23872299,27.33202076,34.31317779,28,39
7557,10,4840249,1.98617E+15,7992222,7973463,1514846031,10,10,22.30717857,23.23872299,27.33202076,18,46
7558,1,4840250,1.98617E+15,7984452,7966529,1514846045,10,10,21.84235086,22.30717857,23.23872299,14,32
7559,10,4840251,1.98617E+15,7992222,6869370,1514846054,1,10,30.45173611,21.84235086,22.30717857,9,23
7560,10,4840252,1.98714E+15,7984452,7934669,1514846056,10,1,30.61314804,30.45173611,21.84235086,2,11
7561,10,4840253,1.98714E+15,7992222,3825051,1514846080,10,10,23.8,30.61314804,30.45173611,24,26
7562,100,4840254,1.98714E+15,7999992,3318355,1514846089,10,10,27.534375,23.8,30.61314804,9,33
7563,10,4840255,1.98617E+15,8000029,7891883,1514846110,100,10,24.85098235,27.534375,23.8,21,30
7564,1,4840256,1.9852E+15,8003778,8003259,1514846130,10,100,28.73781588,24.85098235,27.534375,20,41
7565,10,4840257,1.9852E+15,8000029,6439824,1514846147,1,10,26.8490426,28.73781588,24.85098235,17,37
7566,10,4840258,1.98617E+15,8000029,1731494,1514846151,10,1,25.84224313,26.8490426,28.73781588,4,21
7567,1,4840259,1.9852E+15,8000029,7979523,1514846173,10,10,15.02644113,25.84224313,26.8490426,22,26
7568,10,4840260,1.98617E+15,7992222,7352200,1514846180,1,10,26.63889576,15.02644113,25.84224313,7,29
7569,10,4840261,1.98714E+15,7999992,3845313,1514846185,10,1,28.18606074,26.63889576,15.02644113,5,12
7570,1,4840262,1.98617E+15,8000000,7999847,1514846219,10,10,27.72844361,28.18606074,26.63889576,34,39
7571,100,4840263,1.97938E+15,7992222,7977891,1514846293,1,10,30.30419482,27.72844361,28.18606074,74,108
7572,1,4840264,1.98132E+15,7999992,7985995,1514846300,100,1,20.17164634,30.30419482,27.72844361,7,81
7573,104,4840265,1.98035E+15,8003879,7983172,1514846320,1,100,43.97197305,20.17164634,30.30419482,20,27
7574,20,4840266,1.98132E+15,8000029,7980875,1514846329,104,1,21.43951257,43.97197305,20.17164634,9,29
7575,140,4840267,1.98035E+15,8003908,7999261,1514846357,20,104,25.53766735,21.43951257,43.97197305,28,37
7576,100,4840268,1.97841E+15,8007810,8005595,1514846386,140,20,31.46411021,25.53766735,21.43951257,29,57
7577,100,4840269,1.97455E+15,8011717,8001784,1514846438,100,140,34.60730884,31.46411021,25.53766735,52,81
7578,10,4840270,1.97455E+15,8003914,7985907,1514846448,100,100,20.44471502,34.60730884,31.46411021,10,62
7579,1,4840271,1.97455E+15,8000029,7995489,1514846462,10,100,18.35177752,20.44471502,34.60730884,14,24
7580,1,4840272,1.97359E+15,8000029,7990458,1514846487,1,10,23.41869908,18.35177752,20.44471502,25,39
7581,100,4840273,1.97262E+15,8003922,7995679,1514846509,1,1,48.84302417,23.41869908,18.35177752,22,47
7582,1,4840274,1.97166E+15,8000029,7980748,1514846529,100,1,16.35631983,48.84302417,23.41869908,20,42
7583,10,4840275,1.97262E+15,7992222,7985353,1514846541,1,100,23.67062147,16.35631983,48.84302417,12,32
7584,10,4840276,1.97358E+15,7984452,7982535,1514846543,10,1,16.1192381,23.67062147,16.35631983,2,14
7585,10,4840277,1.97262E+15,7976682,7959336,1514846568,10,10,23.44384721,16.1192381,23.67062147,25,27
7586,100,4840278,1.97069E+15,7984470,7982474,1514846598,10,10,31.42414414,23.44384721,16.1192381,30,55
7587,10,4840279,1.96973E+15,7992259,7990427,1514846623,100,10,23.66606106,31.42414414,23.44384721,25,55
7588,1,4840280,1.96877E+15,8000029,7992129,1514846641,10,100,23.07071122,23.66606106,31.42414414,18,43
7589,0.1,4840281,1.96973E+15,8000029,7823774,1514846645,1,10,11.66337637,23.07071122,23.66606106,4,22
7590,1,4840282,1.96877E+15,7992222,7991450,1514846663,0.1,1,22.38944049,11.66337637,23.07071122,18,22
7591,1,4840283,1.97069E+15,7999992,7987871,1514846670,1,0.1,20.176,22.38944049,11.66337637,7,25
7592,10,4840284,1.97069E+15,8000029,7997567,1514846682,1,1,30.61830469,20.176,22.38944049,12,19
7593,1,4840285,1.97069E+15,8003933,7986891,1514846691,10,1,39.47178516,30.61830469,20.176,9,21
7594,10,4840286,1.97166E+15,8000029,3523335,1514846701,1,10,26.1208791,39.47178516,30.61830469,10,19
7595,1,4840287,1.97166E+15,8000029,7934783,1514846720,10,1,24.63775647,26.1208791,39.47178516,19,29
7596,1,4840288,1.97262E+15,8003841,7988239,1514846723,1,10,14.05909906,24.63775647,26.1208791,3,22
7597,10,4840289,1.97358E+15,8000029,3854090,1514846729,1,1,22.52622505,14.05909906,24.63775647,6,9
7598,1,4840290,1.97551E+15,7992222,7978682,1514846732,10,1,16.62870536,22.52622505,14.05909906,3,9
7599,10,4840291,1.97647E+15,7999992,5200275,1514846734,1,10,24.92434334,16.62870536,22.52622505,2,5
7600,1,4840292,1.97744E+15,8000029,6619072,1514846749,10,1,22.97191011,24.92434334,16.62870536,15,17
7601,10,4840293,1.9784E+15,8000029,3642672,1514846757,1,10,33.82326389,22.97191011,24.92434334,8,23
7602,10,4840294,1.9784E+15,7992222,3480699,1514846766,10,1,28.00297,33.82326389,22.97191011,9,17
7603,10,4840295,1.97937E+15,7999992,7666718,1514846773,10,10,26.11433341,28.00297,33.82326389,7,16
7604,1,4840296,1.9784E+15,8003411,7991649,1514846808,10,10,25.42579218,26.11433341,28.00297,35,42
7605,10,4840297,1.97937E+15,8000029,4004658,1514846814,1,10,23.63169643,25.42579218,26.11433341,6,41
7606,10,4840298,1.9784E+15,7992222,7982653,1514846833,10,1,28.71990759,23.63169643,25.42579218,19,25
7607,140,4840299,1.97647E+15,8000000,7980349,1514846868,10,10,40.97107926,28.71990759,23.63169643,35,54
7608,10,4840300,1.97647E+15,8000029,7990469,1514846878,140,10,23.67205392,40.97107926,28.71990759,10,45
7609,10,4840301,1.9784E+15,8000029,7863467,1514846885,10,140,24.02418883,23.67205392,40.97107926,7,17
7610,1,4840302,1.97937E+15,7992222,7977667,1514846889,10,10,18.43374431,24.02418883,23.67205392,4,11
7611,140,4840303,1.97647E+15,8000000,7983774,1514846933,1,10,56.21157784,18.43374431,24.02418883,44,48
7612,20,4840304,1.9784E+15,8000029,7998487,1514846936,140,1,23.93450268,56.21157784,18.43374431,3,47
7613,10,4840305,1.97936E+15,8000029,7983798,1514846943,20,140,22.42103872,23.93450268,56.21157784,7,10
7614,10,4840306,1.98033E+15,8000029,7988923,1514846956,10,20,23.95685239,22.42103872,23.93450268,13,20
7615,20,4840307,1.98033E+15,8000029,7796854,1514846965,10,10,26.28571429,23.95685239,22.42103872,9,22
7616,100,4840308,1.97743E+15,8003639,7997906,1514847004,20,10,48.22242867,26.28571429,23.95685239,39,48
7617,10,4840309,1.97743E+15,8000029,7981668,1514847021,100,20,22.07599097,48.22242867,26.28571429,17,56
7618,10,4840310,1.97646E+15,8000029,7992323,1514847047,10,100,26.26541221,22.07599097,48.22242867,26,43
7619,10,4840311,1.97646E+15,7992222,7980423,1514847071,10,10,25.03850781,26.26541221,22.07599097,24,50
7620,10,4840312,1.97453E+15,7984452,7975378,1514847099,10,10,26.67755708,25.03850781,26.26541221,28,52
7621,10,4840313,1.97357E+15,7992222,7959162,1514847122,10,10,26.16471653,26.67755708,25.03850781,23,51
7622,10,4840314,1.97068E+15,7999992,7980955,1514847166,10,10,29.09588743,26.16471653,26.67755708,44,67
7623,1,4840315,1.97068E+15,8000029,7997432,1514847175,10,10,15.64851047,29.09588743,26.16471653,9,53
7624,120,4840316,1.97068E+15,8000029,7886993,1514847188,1,10,24.94861111,15.64851047,29.09588743,13,22
7625,10,4840317,1.97068E+15,8000029,7954566,1514847197,120,1,36.03044203,24.94861111,15.64851047,9,22
7626,10,4840318,1.97164E+15,7992222,7991134,1514847200,10,120,33.36258717,36.03044203,24.94861111,3,12
7627,1,4840319,1.9726E+15,8000000,7980531,1514847207,10,10,36.91877118,33.36258717,36.03044203,7,10
7628,1,4840320,1.97357E+15,8003879,7893965,1514847215,1,10,25.02712536,36.91877118,33.36258717,8,15
7629,1,4840321,1.9726E+15,8007627,8005483,1514847241,1,1,34.61066318,25.02712536,36.91877118,26,34
7630,10,4840322,1.97357E+15,8000029,5180177,1514847249,1,1,22.93715789,34.61066318,25.02712536,8,34
7631,10,4840323,1.97453E+15,8000029,438228,1514847250,10,1,34.36363636,22.93715789,34.61066318,1,9
7632,1,4840324,1.97549E+15,8000029,7992520,1514847255,10,10,16.0250994,34.36363636,22.93715789,5,6
7633,11.125,4840325,1.97646E+15,8000029,5034544,1514847261,1,10,24.64732143,16.0250994,34.36363636,6,11
7634,140,4840326,1.97356E+15,7992222,7971565,1514847305,11.125,1,27.33470025,24.64732143,16.0250994,44,50
